Index_name Longitude Latitude Store1 Store2 Store3 Store4 Store5 Store6 Store7 Store8 Store9 Store10
8770 -87.699916 41.926464 1495.86 699.29 1050.23 749.3 387.25 1028.86 1599.86 1572.81 2007.87 2133.25
8771 -87.70114000000001 41.926209 1491.78 695.21 1046.15 706.96 346.24 970.54 1557.52 1483.56 1965.53 2044.01
8772 -87.695153 41.92986 1529.92 733.35 1052.03 623.93 413.77 946.37 1474.5 1447.45 1882.51 2007.89
8773 -87.69514000000001 41.929544 1524.16 727.6 1046.28 629.69 411.05 952.12 1480.25 1453.2 1888.26 2013.64
8774 -87.694801 41.923894 1453.56 657.0 993.53 633.12 515.39 1085.97 1614.1 1587.05 2022.11 2147.5
8775 -87.698802 41.930488000000004 1617.36 820.79 1089.72 596.49 352.72 918.93 1447.05 1420.01 1855.06 1980.45
8776 -87.696396 41.930710999999995 1561.63 765.06 1084.04 607.63 397.47 930.07 1458.19 1431.15 1866.2 1991.59
8777 -87.697546 41.929586 1525.33 728.77 1079.98 596.26 379.57 918.69 1446.82 1419.77 1854.83 1980.22
8778 -87.705272 41.928141 1570.04 773.48 1124.41 726.44 278.71 918.97 1594.42 1469.85 2002.43 2030.3
8779 -87.69731999999999 41.921709 1401.72 605.15 956.09 739.6 425.17 1062.03 1590.16 1563.11 1998.17 2123.56
8780 -87.700928 41.930256 1583.19 786.63 1131.17 637.95 321.6 901.26 1488.51 1414.29 1896.52 1974.73
8781 -87.695009 41.930293 1539.78 743.21 1061.89 618.34 408.17 940.77 1468.9 1441.85 1876.91 2002.29
8782 -87.69554699999999 41.922145 1378.3 581.73 932.67 827.21 441.69 1078.56 1606.69 1579.64 2014.7 2140.08
8783 -87.698677 41.92618 1496.1 699.54 1050.47 674.51 392.85 996.95 1525.07 1498.02 1933.08 2058.47
8784 -87.69398000000001 41.929319 1505.42 708.85 1027.53 562.45 425.44 975.34 1503.47 1476.42 1911.48 2036.86
8785 -87.69860600000001 41.921682000000004 1441.13 644.57 995.5 798.59 446.5 1088.12 1649.15 1622.1 2057.16 2182.55
8786 -87.701418 41.925521 1478.01 681.45 1032.38 720.72 332.48 974.09 1612.52 1487.94 2020.53 2048.39
8787 -87.700839 41.922401 1509.2 712.63 1063.57 811.87 400.13 1041.74 1680.17 1555.59 2088.18 2116.04
8788 -87.69415500000001 41.928740000000005 1522.38 725.81 1044.49 657.42 409.27 979.86 1507.99 1480.94 1916.0 2041.38
8789 -87.698789 41.929968 1626.82 830.26 1099.18 605.96 362.19 928.39 1456.52 1429.47 1864.53 1989.91
8790 -87.69945 41.932024 1599.15 802.58 1071.51 578.28 317.99 891.41 1428.84 1401.79 1836.85 1962.24
8791 -87.699738 41.924801 1467.33 670.77 1021.7 714.38 358.73 1000.34 1564.94 1537.89 1972.95 2098.34
8792 -87.703513 41.926693 1511.94 715.37 1066.31 748.09 295.22 936.83 1616.38 1491.81 2024.39 2052.25
8793 -87.69619499999999 41.924831 1435.03 638.47 989.4 699.73 406.69 1022.16 1550.29 1523.24 1958.3 2083.69
8794 -87.706023 41.922342 1594.43 797.86 1148.8 862.75 383.01 1024.62 1710.01 1585.44 2118.02 2145.88
8795 -87.698771 41.929217 1640.49 843.92 1112.85 619.62 375.85 942.06 1470.18 1443.14 1878.19 2003.58
8796 -87.700061 41.931231 1588.77 792.2 1143.56 667.59 351.24 930.9 1518.15 1443.92 1926.16 2004.37
8797 -87.697242 41.928203 1529.11 732.55 1051.12 650.41 401.95 972.85 1500.98 1473.93 1908.99 2034.37
8798 -87.70259300000001 41.922384 1640.87 844.3 1195.24 909.19 429.45 1071.07 1756.45 1631.88 2164.46 2192.32
8799 -87.701148 41.927503 1515.32 718.76 1069.69 683.42 335.36 947.01 1533.98 1460.03 1941.99 2020.47
8800 -87.699896 41.925792 1483.63 687.06 1038.0 737.07 375.02 1016.63 1587.63 1560.58 1995.64 2121.02
8801 -87.695074 41.927457000000004 1513.73 717.16 1035.84 570.76 419.51 990.1 1518.23 1491.18 1926.24 2051.63
8802 -87.69634599999999 41.929216 1534.63 738.06 1056.83 637.34 388.87 959.77 1487.9 1460.85 1895.91 2021.3
8803 -87.698872 41.933174 1607.59 811.02 1079.95 586.72 342.95 909.16 1437.28 1410.23 1845.3 1970.68
8804 -87.70053399999999 41.932088 1610.64 814.07 1083.28 590.05 300.53 873.96 1440.61 1413.57 1848.63 1974.01
8805 -87.69907099999999 41.922411 1533.13 736.57 1087.51 835.81 424.06 1065.68 1704.1 1579.53 2112.11 2139.97
8806 -87.69761899999999 41.925215 1449.24 652.68 1003.61 679.22 430.75 1001.66 1529.78 1502.73 1937.79 2063.18
8807 -87.696866 41.92288 1402.05 605.49 956.42 727.1 412.67 1049.53 1577.66 1550.61 1985.67 2111.06
8808 -87.70621 41.927963 1557.04 760.48 1111.41 746.96 267.22 908.84 1594.22 1469.65 2002.23 2030.09
8809 -87.702976 41.92749 1522.93 726.36 1077.3 716.85 330.04 947.4 1585.0 1460.43 1993.01 2020.87
8810 -87.699066 41.928182 1521.16 724.6 1075.81 642.55 360.85 964.98 1493.11 1466.06 1901.12 2026.51
8811 -87.6975 41.927699 1490.99 694.43 1063.85 630.59 382.13 953.03 1481.16 1454.11 1889.17 2014.55
8812 -87.692813 41.923772 1389.87 593.31 929.85 734.66 551.08 1164.51 1552.5 1665.59 1960.51 2226.03
8813 -87.69286600000001 41.928235 1505.93 709.37 991.88 526.8 442.03 1005.14 1533.26 1506.21 1941.27 2066.66
8814 -87.695867 41.923888 1413.79 617.22 968.16 647.89 451.37 1050.94 1579.07 1552.02 1987.08 2112.47
8815 -87.70124200000001 41.929762 1594.49 797.92 1135.79 642.57 326.22 905.88 1493.13 1418.91 1901.14 1979.35
8816 -87.696722 41.923884 1425.36 628.79 979.73 659.46 462.95 1062.52 1590.65 1563.6 1998.66 2124.04
8817 -87.692774 41.922125 1359.9 563.34 914.27 787.11 521.11 1157.98 1686.1 1659.06 2094.12 2219.5
8818 -87.69587299999999 41.930279999999996 1560.63 764.07 1083.04 606.64 396.48 929.07 1457.2 1430.15 1865.21 1990.6
8819 -87.695015 41.925914 1485.16 688.59 1010.02 598.75 447.6 1018.19 1546.32 1519.27 1954.33 2079.71
8820 -87.698685 41.926457 1491.06 694.5 1045.43 669.47 387.81 991.9 1520.03 1492.98 1928.04 2053.43
8821 -87.694439 41.921128 1352.75 556.19 907.12 801.66 454.4 1091.27 1619.4 1592.35 2027.41 2152.8
8822 -87.693667 41.921182 1375.37 578.81 929.74 824.28 488.85 1125.71 1653.84 1626.79 2061.85 2187.24
8823 -87.698711 41.927356 1531.76 735.2 1086.41 653.15 371.45 975.58 1503.71 1476.66 1911.72 2037.11
8824 -87.692826 41.924225 1398.12 601.55 938.09 742.91 559.32 1172.75 1560.75 1673.83 1968.76 2234.28
8825 -87.69745 41.925775 1455.98 659.42 1010.35 665.61 417.14 988.04 1516.17 1489.12 1924.18 2049.56
8826 -87.701352 41.934325 1655.75 859.18 1128.11 634.88 264.84 838.26 1475.86 1351.28 1883.87 1911.73
8827 -87.695009 41.930293 1539.78 743.21 1061.89 618.34 408.17 940.77 1468.9 1441.85 1876.91 2002.29
8828 -87.697771 41.928717999999996 1539.43 742.86 1094.07 642.37 360.32 964.8 1492.93 1465.88 1900.94 2026.32
8829 -87.695435 41.926643 1476.89 680.32 1001.75 590.48 439.33 1009.92 1538.05 1511.0 1946.06 2071.45
8830 -87.73840200000001 41.963302 2441.25 1644.68 2039.17 1419.56 751.36 255.43 1327.44 1054.12 1735.45 1606.17
8831 -87.734284 41.966583 3533.27 1633.77 1935.04 1315.44 717.96 151.3 1223.31 949.99 1631.32 1502.04
8832 -87.736703 41.969394 3551.25 1690.05 1953.02 1333.42 774.23 169.28 1241.29 967.97 1649.3 1520.02
8833 -87.722977 41.962544 2300.01 1522.17 1852.3 1232.69 606.36 189.81 1140.56 867.25 1548.57 1419.3
8834 -87.72267 41.962831 2290.34 1512.5 1842.96 1223.36 596.69 279.84 1131.23 857.92 1539.24 1409.97
8835 -87.734178 41.960737 2353.66 1575.82 1773.09 1228.34 660.01 274.24 1346.25 1072.93 1754.26 1624.98
8836 -87.725483 41.964447 2317.2 1539.36 1850.52 1230.91 623.55 121.37 1138.78 865.47 1546.79 1417.52
8837 -87.716884 41.963407000000004 2287.89 1510.05 1645.22 1025.62 594.23 258.05 1043.34 770.03 1451.35 1322.08
8838 -87.722004 41.961935 2265.23 1487.39 1684.66 1250.9 571.58 307.38 1158.77 885.45 1566.78 1437.51
8839 -87.736566 41.966155 2402.75 1624.91 1956.73 1337.13 709.1 172.99 1245.0 971.68 1653.01 1523.73
8840 -87.716175 41.964739 2253.66 1475.82 1611.0 991.4 560.01 244.06 1010.47 737.16 1418.48 1289.21
8841 -87.73996700000001 41.965427000000005 2456.05 1659.49 2052.31 1432.71 764.5 268.57 1340.58 1067.26 1748.59 1619.31
8842 -87.73787800000001 41.966995000000004 3566.17 1644.05 1967.95 1348.34 728.24 184.2 1256.21 982.9 1664.22 1534.95
8843 -87.719394 41.965587 3346.19 1550.4 1747.96 1128.36 634.59 184.84 1036.23 762.91 1444.24 1314.96
8844 -87.71916800000001 41.962882 2242.95 1465.11 1682.56 1062.96 549.3 265.06 1083.57 810.26 1491.58 1362.31
8845 -87.719555 41.971348 3373.77 1644.12 1775.54 1155.94 728.3 211.98 1063.81 625.72 1471.82 1209.96
8846 -87.725398 41.962035 2296.15 1518.31 1894.42 1274.82 602.5 165.27 1182.69 909.37 1590.7 1461.42
8847 -87.735215 41.964726 2364.9 1587.06 1970.6 1350.99 671.24 186.86 1258.86 985.55 1666.88 1537.6
8848 -87.736676 41.968428 3533.67 1672.46 1935.44 1315.83 756.65 151.7 1223.7 950.39 1631.71 1502.44
8849 -87.74040600000001 41.968777 3595.66 1697.79 1997.43 1377.83 781.98 213.69 1285.7 1012.38 1693.71 1564.44
8850 -87.736389 41.965531 2386.5 1608.66 1972.98 1353.38 692.85 189.24 1261.24 987.93 1669.26 1539.98
8851 -87.72055 41.963484 2272.66 1494.82 1825.29 1205.68 579.01 262.16 1113.55 840.24 1521.56 1392.29
8852 -87.738345 41.966874 2422.52 1644.68 1984.91 1365.3 728.87 201.16 1273.17 999.86 1681.18 1551.91
8853 -87.73423100000001 41.969164 3513.2 1717.9 1914.97 1295.36 802.09 131.23 1203.23 929.92 1611.25 1481.97
8854 -87.716897 41.963882 2279.24 1501.4 1636.58 1016.97 585.59 249.4 1034.7 761.38 1442.71 1313.44
8855 -87.738182 41.968135 3549.16 1668.82 1950.93 1331.32 753.01 167.19 1239.19 965.88 1647.2 1517.93
8856 -87.72322700000001 41.963278 2338.89 1561.05 1838.94 1219.33 645.23 176.45 1127.2 853.89 1535.21 1405.94
8857 -87.732598 41.957625 2268.5 1471.94 1739.81 1195.06 580.58 293.21 1365.22 1091.9 1773.23 1643.95
8858 -87.733254 41.962176 2373.68 1595.84 1991.6 1371.99 680.03 207.86 1279.86 1006.55 1687.88 1558.6
8859 -87.73224499999999 41.966088 2397.56 1619.72 1945.04 1325.43 703.91 161.29 1233.3 959.99 1641.31 1512.04
8860 -87.724202 41.962943 2266.22 1488.38 1685.66 1245.35 572.57 202.47 1153.22 879.91 1561.23 1431.96
8861 -87.734513 41.957225 2287.73 1491.16 1759.04 1214.29 599.8 358.8 1430.81 1157.49 1838.82 1709.54
8862 -87.73189599999999 41.966361 2404.42 1626.58 1938.19 1318.58 710.77 154.44 1226.45 953.14 1634.46 1505.19
8863 -87.729077 41.962742 2359.65 1581.81 1930.23 1310.62 666.0 146.49 1218.49 945.18 1626.51 1497.23
8864 -87.735744 41.964096999999995 2391.76 1613.92 2003.22 1383.62 698.11 219.48 1291.49 1018.18 1699.5 1570.23
8865 -87.734088 41.965308 2378.65 1600.81 1948.53 1328.93 685.0 164.79 1236.8 963.48 1644.81 1515.54
8866 -87.736176 41.965084000000004 2384.27 1606.43 1986.32 1366.71 690.62 202.58 1274.58 1001.27 1682.6 1553.32
8867 -87.719284 41.962142 2258.04 1480.2 1810.67 1191.06 564.39 247.54 1098.93 825.62 1506.94 1377.67
8868 -87.740994 41.966286 2454.47 1676.63 2033.97 1414.37 760.82 250.23 1322.24 1048.93 1730.25 1600.98
8869 -87.72235 41.96376 2339.13 1561.29 1839.17 1219.57 645.47 176.69 1127.44 854.13 1535.45 1406.18
8870 -87.736995 41.960152 2391.45 1594.88 1826.77 1473.33 713.68 309.2 1381.2 1107.89 1789.22 1659.94
8871 -87.730562 41.962744 2313.48 1535.64 1732.92 1336.48 619.83 172.34 1244.35 971.03 1652.36 1523.08
8872 -87.722803 41.96648 3374.8 1578.97 1776.57 1156.97 663.16 183.51 1064.84 791.52 1472.85 1343.57
8873 -87.738573 41.965070000000004 2444.63 1666.79 2005.42 1385.81 750.97 221.68 1293.68 1020.37 1701.69 1572.42
8874 -87.731024 41.96185 2287.74 1509.9 1707.18 1162.43 594.09 204.27 1276.28 1002.96 1684.29 1555.01
8875 -87.739172 41.964473999999996 2430.35 1652.32 2024.51 1404.91 736.7 240.77 1312.78 1039.46 1720.79 1591.51
8876 -87.732539 41.955713 2233.7 1437.14 1705.02 1160.26 545.78 328.01 1400.02 1126.7 1808.03 1678.75
8877 -87.733707 41.967077 3509.36 1649.52 1911.14 1291.53 733.71 127.39 1199.4 926.09 1607.41 1478.14
8878 -87.73423199999999 41.96162 2369.74 1591.9 1789.17 1244.42 676.09 284.86 1356.87 1083.55 1764.88 1635.6
8879 -87.72763 41.961705 2282.51 1504.67 1701.94 1320.96 588.85 189.89 1228.83 955.52 1636.84 1507.57
8880 -87.722773 41.965568 3399.53 1603.32 1801.3 1181.69 687.51 138.81 1089.56 816.25 1497.57 1368.3
8881 -87.72538399999999 41.961498999999996 2305.9 1528.06 1904.18 1284.57 612.25 175.03 1192.44 919.13 1600.45 1471.18
8882 -87.74003 41.967202 2457.63 1679.79 2018.43 1398.82 763.98 234.68 1306.69 1033.38 1714.7 1585.43
8883 -87.73710799999999 41.964438 2443.87 1647.31 2077.52 1457.92 774.26 293.78 1365.79 1092.47 1773.8 1644.53
8884 -87.732749 41.961382 2344.85 1567.01 1764.29 1219.54 651.2 264.98 1336.98 1063.67 1744.99 1615.72
8885 -87.738675 41.969947999999995 3588.21 1727.01 1989.98 1370.38 811.2 206.24 1278.25 1004.93 1686.26 1556.98
8886 -87.738157 41.966316 2416.08 1638.24 1976.88 1357.27 722.43 193.13 1265.14 991.83 1673.15 1543.88
8887 -87.732945 41.967434000000004 3492.49 1697.19 1894.26 1274.65 781.38 110.51 1182.52 909.21 1590.53 1461.26
8888 -87.73944 41.968451 3580.25 1699.92 1982.03 1362.42 784.1 198.28 1270.29 996.98 1678.3 1549.03
8889 -87.72911500000001 41.963934 2337.96 1560.12 1908.53 1288.93 644.31 124.79 1196.8 923.48 1604.81 1475.54
8890 -87.73506 41.963423999999996 2408.14 1630.3 2019.61 1400.0 714.49 235.86 1307.87 1034.56 1715.88 1586.61
8891 -87.718775 41.965163000000004 2287.89 1510.05 1774.14 1154.53 594.24 227.23 1062.4 789.09 1470.41 1341.14
8892 -87.71984599999999 41.971975 3365.96 1636.31 1767.73 1148.13 720.49 196.9 1056.0 617.91 1464.01 1202.15
8893 -87.735473 41.969419 3555.55 1760.26 1957.33 1337.72 844.45 124.72 1245.59 972.28 1653.6 1524.33
8894 -87.73921800000001 41.969405 3585.73 1705.4 1987.51 1367.9 789.58 203.76 1275.77 1002.46 1683.78 1554.51
8895 -87.73414 41.959405 2329.42 1551.58 1748.85 1204.1 635.77 293.57 1365.57 1092.26 1773.59 1644.31
8896 -87.717079 41.970143 3297.09 1586.01 1698.86 1079.25 670.19 234.49 987.12 647.48 1395.14 1199.54
8897 -87.73264 41.9594 2308.72 1530.88 1728.15 1183.4 615.06 272.86 1344.87 1071.56 1752.88 1623.61
8898 -87.719585 41.972217 3366.69 1637.04 1768.47 1148.86 721.23 204.91 1056.73 618.64 1464.74 1202.88
8899 -87.722942 41.961557 2284.67 1506.83 1870.26 1250.66 591.02 207.78 1158.53 885.21 1566.54 1437.26
8900 -87.738734 41.967137 3582.84 1651.79 1984.61 1365.01 735.98 200.87 1272.88 999.56 1680.89 1551.61
8901 -87.721954 41.969545000000004 3351.36 1621.71 1753.13 1133.53 705.9 124.0 1041.4 768.08 1449.41 1320.13
8902 -87.718295 41.969879 3307.26 1577.61 1709.03 1089.43 661.8 178.79 997.3 668.66 1405.31 1220.71
8903 -87.71691 41.964357 2270.6 1492.76 1627.94 1008.33 576.95 240.76 1026.05 752.74 1434.06 1304.79
8904 -87.734243 41.964063 2347.05 1569.21 1980.53 1360.92 653.4 196.78 1268.79 995.48 1676.8 1547.53
8905 -87.735587 41.958337 2322.22 1525.65 1775.16 1230.4 634.29 324.31 1396.31 1123.0 1804.33 1675.05
8906 -87.734018 41.960896000000005 2358.82 1580.98 1778.25 1433.21 665.17 269.07 1341.08 1067.77 1749.09 1619.82
8907 -87.732515 41.964546 2358.13 1580.29 1931.36 1311.75 664.48 147.62 1219.62 946.31 1627.64 1498.36
8908 -87.734218 41.961308 2364.06 1586.22 1783.49 1238.74 670.41 279.18 1351.19 1077.87 1759.2 1629.93
8909 -87.731725 41.967424 3520.69 1627.3 1922.46 1302.86 711.49 138.72 1210.73 937.41 1618.74 1489.47
8910 -87.720606 41.96517 2303.34 1525.5 1789.44 1169.83 609.69 193.27 1077.7 804.39 1485.71 1356.44
8911 -87.732004 41.962472 2355.37 1577.53 1774.81 1396.51 661.72 232.37 1304.38 1031.07 1712.39 1583.12
8912 -87.73594 41.969992 3551.28 1755.99 1953.06 1333.45 840.18 120.46 1241.32 968.01 1649.33 1520.06
8913 -87.71959 41.972412 3370.24 1640.59 1772.01 1152.41 724.78 208.46 1060.28 622.19 1468.29 1206.43
8914 -87.719603 41.973003999999996 3381.01 1651.36 1782.79 1163.18 735.55 219.23 1071.05 632.97 1479.06 1217.2
8915 -87.72905 41.961667999999996 2285.01 1507.17 1704.44 1330.17 591.36 166.03 1238.04 964.72 1646.05 1516.78
8916 -87.731662 41.96229 2299.52 1521.68 1718.95 1356.63 605.86 192.5 1264.5 991.19 1672.52 1543.24
8917 -87.732182 41.965121999999994 2372.72 1594.88 1924.51 1304.91 679.07 140.77 1212.78 939.46 1620.79 1491.51
8918 -87.736639 41.967221 3552.34 1650.5 1954.11 1334.5 734.69 170.37 1242.37 969.06 1650.39 1521.11
8919 -87.72544 41.963359999999994 2336.99 1559.15 1870.3 1250.7 643.34 141.16 1158.57 885.26 1566.58 1437.31
8920 -87.720412 41.964684999999996 2292.14 1514.3 1778.18 1158.57 598.49 186.85 1066.44 793.13 1474.45 1345.18
8921 -87.73792399999999 41.968977 3596.46 1735.26 1998.24 1378.63 819.45 214.49 1286.5 1013.19 1694.51 1565.24
8922 -87.71712 41.971647 3368.79 1639.14 1770.57 1150.96 723.33 240.32 1058.83 620.74 1466.84 1204.98
8923 -87.719483 41.968928999999996 3351.56 1621.91 1753.33 1133.72 706.09 223.08 1041.59 702.0 1449.61 1254.05
8924 -87.732656 41.959922 2318.22 1540.38 1737.65 1192.9 624.56 274.12 1346.13 1072.82 1754.14 1624.87
8925 -87.739853 41.966291999999996 2439.03 1661.19 1999.82 1380.22 745.38 216.08 1288.09 1014.78 1696.1 1566.83
8926 -87.721898 41.965582 3411.37 1615.16 1813.14 1193.53 699.35 150.65 1101.4 828.09 1509.42 1380.14
8927 -87.730361 41.964883 2350.85 1573.01 1936.86 1317.26 657.2 153.12 1225.13 951.82 1633.14 1503.87
8928 -87.72923399999999 41.967585 3440.31 1645.02 1842.08 1222.48 729.21 58.34 1130.35 857.03 1538.36 1409.09
8929 -87.733003 41.969419 3522.71 1727.42 1924.49 1304.88 811.61 91.84 1212.75 939.44 1620.76 1491.49
8930 -87.74069399999999 41.964461 2448.85 1652.28 2045.1 1425.5 757.29 261.36 1333.37 1060.06 1741.38 1612.11
8931 -87.72915400000001 41.965154 3484.56 1612.21 1886.33 1266.72 696.4 102.59 1174.59 901.28 1582.61 1453.33
8932 -87.737038 41.961873 2397.19 1600.63 1832.51 1479.08 719.43 314.95 1386.95 1113.64 1794.96 1665.69
8933 -87.72081999999999 41.973033 3398.24 1668.59 1800.02 1180.41 752.78 203.57 1088.28 650.12 1496.29 1234.36
8934 -87.728923 41.961014 2273.47 1495.63 1692.91 1344.96 579.82 180.83 1252.83 979.52 1660.84 1531.57
8935 -87.730067 41.964081 2339.77 1561.93 1918.6 1298.99 646.12 134.85 1206.86 933.55 1614.87 1485.6
8936 -87.72192 41.968458 3331.58 1601.93 1733.35 1113.75 686.12 104.22 1021.62 748.3 1429.63 1300.35
8937 -87.720504 41.961667999999996 2239.78 1461.94 1659.21 1242.14 546.13 298.62 1150.01 876.69 1558.02 1428.74
8938 -87.731193 41.965595 2370.55 1592.71 1905.2 1285.6 676.9 121.46 1193.47 920.15 1601.48 1472.2
8939 -87.720838 41.973689 3410.18 1680.53 1811.95 1192.35 764.72 215.51 1100.22 662.06 1508.23 1246.3
8940 -87.734126 41.958908 2312.36 1515.8 1745.13 1200.38 632.04 289.84 1361.85 1088.53 1769.86 1640.58
8941 -87.739991 41.96608 2467.94 1671.37 2037.08 1417.48 776.38 253.34 1325.35 1052.04 1733.36 1604.09
8942 -87.719501 41.969757 3336.49 1606.84 1738.26 1118.66 691.03 208.02 1026.53 686.94 1434.54 1238.99
8943 -87.726613 41.961512 2255.03 1477.19 1674.46 1129.71 561.38 210.66 1228.08 954.76 1636.09 1506.81
8944 -87.720659 41.966827 3351.49 1555.66 1753.26 1133.66 639.85 190.14 1041.53 768.22 1449.54 1320.27
8945 -87.732046 41.965039000000004 2370.35 1592.51 1922.14 1302.53 676.7 138.4 1210.4 937.09 1618.41 1489.14
8946 -87.72541 41.96249 2287.87 1510.03 1886.14 1266.54 594.22 156.99 1174.41 901.09 1582.42 1453.14
8947 -87.720146 41.962864 2256.18 1478.34 1808.81 1189.21 562.53 245.69 1097.08 823.76 1505.09 1375.81
8948 -87.718841 41.97017 3319.97 1590.32 1721.74 1102.14 674.51 191.5 1010.01 670.41 1418.02 1222.47
8949 -87.719522 41.970481 3389.55 1659.9 1791.32 1171.72 744.09 227.76 1079.59 641.5 1487.6 1225.74
8950 -87.735443 41.963687 2401.09 1623.25 2012.55 1392.95 707.44 228.81 1300.82 1027.51 1708.83 1579.56
8951 -87.735485 41.969823999999996 3548.18 1752.89 1949.96 1330.35 837.08 117.36 1238.22 964.91 1646.23 1516.96
8952 -87.721637 41.962847 2276.36 1498.52 1828.99 1209.38 582.71 265.86 1117.25 843.94 1525.26 1395.99
8953 -87.722157 41.966488 3366.06 1570.23 1767.83 1148.23 654.42 174.77 1056.1 782.78 1464.11 1334.83
8954 -87.736173 41.962683 2423.69 1645.85 2035.16 1415.55 730.04 251.41 1323.42 1050.11 1731.43 1602.16
8955 -87.73698900000001 41.959891 2396.19 1599.63 1831.51 1478.08 718.43 313.95 1385.95 1112.64 1793.96 1664.69
8956 -87.716838 41.96183 2250.3 1472.46 1671.12 1051.51 556.65 286.75 1072.04 798.73 1480.06 1350.78
8957 -87.718112 41.963802 2244.85 1467.01 1764.26 1144.65 551.2 234.01 1052.52 779.21 1460.53 1331.26
8958 -87.735557 41.957409999999996 2305.35 1508.78 1776.66 1231.91 617.42 341.18 1413.19 1139.87 1821.2 1691.92
8959 -87.731526 41.959086 2287.73 1509.89 1707.17 1162.41 594.08 251.88 1323.89 1050.57 1731.9 1602.62
8960 -87.734927 41.960784999999994 2370.09 1592.25 1789.52 1455.94 676.43 291.81 1363.81 1090.5 1771.82 1642.55
8961 -87.720685 41.967709 3367.54 1571.71 1769.32 1149.71 655.9 206.19 1057.58 784.27 1465.59 1336.32
8962 -87.732281 41.959074 2297.95 1520.11 1717.38 1172.63 604.3 262.1 1334.1 1060.79 1742.11 1612.84
8963 -87.735701 41.962377000000004 2423.06 1645.22 2034.53 1414.92 729.41 250.79 1322.79 1049.48 1730.8 1601.53
8964 -87.737125 41.965212 2415.45 1637.61 2026.91 1407.31 721.8 243.17 1315.18 1041.86 1723.19 1593.92
8965 -87.720628 41.965823 2315.23 1537.39 1801.32 1181.71 621.58 205.16 1089.58 816.27 1497.6 1368.32
8966 -87.651198 41.841615000000004 902.93 1477.48 1515.93 1951.85 2268.88 2884.24 3608.46 3385.31 4038.67 3945.76
8967 -87.65179599999999 41.839316 944.74 1388.13 1557.74 1993.65 2310.68 2926.04 3650.27 3427.12 4080.48 3987.56
8968 -87.651199 41.840609 897.59 1392.28 1510.58 1946.5 2263.53 2878.89 3603.11 3379.97 4033.32 3940.41
8969 -87.651138 41.837483 967.5 1400.1 1580.49 2016.41 2333.44 2948.8 3673.02 3449.88 4103.23 4010.32
8970 -87.654488 41.841693 934.68 1363.23 1547.68 1983.59 2300.62 2915.98 3640.21 3417.06 4070.42 3977.5
8971 -87.65655500000001 41.846303999999996 901.48 1264.58 1514.48 1950.39 2218.48 2855.34 3615.51 3356.42 4045.72 3916.87
8972 -87.643307 41.845584 727.72 1381.7 1420.15 1856.07 2173.1 2788.46 3473.54 3289.53 3903.75 3849.98
8973 -87.652691 41.841837 885.32 1357.59 1498.32 1934.23 2251.26 2866.62 3590.85 3367.7 4021.06 3928.15
8974 -87.651556 41.839037 950.77 1394.16 1563.77 1999.68 2316.71 2932.07 3656.3 3433.15 4086.5 3993.59
8975 -87.652845 41.838412 971.68 1373.38 1584.68 2020.6 2337.62 2952.98 3677.21 3454.06 4107.42 4014.51
8976 -87.64939100000001 41.836420000000004 963.88 1443.14 1576.88 2012.8 2329.82 2945.18 3669.41 3446.26 4099.62 4006.71
8977 -87.65477800000001 41.837409 1031.29 1398.19 1644.29 2080.2 2352.08 2988.95 3736.82 3490.03 4167.03 4050.48
8978 -87.64761800000001 41.833824 988.42 1562.96 1601.41 2037.33 2354.36 2969.72 3693.94 3470.8 4124.15 4031.24
8979 -87.662024 41.841696 984.93 1294.98 1597.93 2033.84 2248.87 2885.74 2817.79 3386.82 3289.98 3947.26
8980 -87.660847 41.837771999999994 1033.2 1375.89 1646.2 2082.12 2329.78 2966.65 3738.73 3467.73 4168.94 4028.17
8981 -87.648583 41.838539000000004 928.77 1503.31 1541.77 1977.69 2294.71 2910.07 3634.3 3411.15 4064.51 3971.6
8982 -87.651076 41.835118 1010.45 1443.14 1623.45 2059.37 2376.4 2991.75 3715.98 3492.83 4146.19 4053.28
8983 -87.660428 41.842789 940.34 1250.39 1553.34 1989.26 2204.29 2841.16 2773.21 3342.23 3245.39 3902.68
8984 -87.654186 41.842084 885.02 1328.4 1498.02 1933.94 2250.96 2866.32 3590.55 3367.4 4020.76 3927.85
8985 -87.64279 41.844471 734.96 1400.04 1438.5 1874.42 2191.45 2806.8 3480.78 4336.3 3910.99 4896.74
8986 -87.64859100000001 41.833355 1010.1 1508.86 1623.1 2059.01 2376.04 2991.4 3715.63 3492.48 4145.84 4052.92
8987 -87.65010500000001 41.836413 973.56 1433.46 1586.56 2022.48 2339.5 2954.86 3679.09 3455.94 4109.3 4016.39
8988 -87.64708399999999 41.832796 1022.8 1597.34 1635.8 2071.72 2388.74 3004.1 3728.33 3505.18 4158.54 4065.63
8989 -87.661506 41.842328 967.42 1277.47 1580.42 2016.34 2231.36 2868.23 2800.28 3369.31 3272.47 3929.76
8990 -87.64805 41.839453999999996 914.42 1488.97 1527.42 1963.34 2280.37 2895.73 3619.95 3396.8 4050.16 3957.25
8991 -87.650225 41.838935 935.35 1419.81 1548.35 1984.26 2301.29 2916.65 3640.88 3417.73 4071.08 3978.17
8992 -87.652953 41.837051 999.66 1382.81 1612.66 2048.58 2336.7 2973.57 3705.19 3474.65 4135.4 4035.09
