,Latitude,Longitude
56833,42.048581,-87.723989
56836,42.053879,-87.713035
56837,42.053414,-87.716664
56840,42.048176,-87.711814
56841,42.051212,-87.713096
56843,42.050514,-87.715501
56847,42.053551,-87.715436
56849,42.053291,-87.713391
56850,42.053957,-87.713688
56853,42.05325,-87.712198
56856,42.04877,-87.703582
56859,42.055422,-87.713714
57018,41.951209,-87.682319
57019,41.951311,-87.681094
57020,41.956854,-87.681675
57021,41.958554,-87.684954
57022,41.960386,-87.690526
57023,41.961283,-87.693497
57024,41.958626,-87.6874
57025,41.953367,-87.68359
57026,41.958416,-87.686841
57027,41.957147,-87.688554
57028,41.957972,-87.686147
57030,41.957563,-87.684926
57031,41.953822,-87.678501
57032,41.961332,-87.687996
57033,41.953392,-87.678197
57034,41.95231,-87.680772
57036,41.954762,-87.687533
57037,41.956554,-87.687333
57038,41.956969,-87.687346
57039,41.955063,-87.681756
57040,41.960889,-87.686187
57041,41.959541,-87.685666
57042,41.958549,-87.693245
57043,41.949562,-87.681997
57044,41.951674,-87.679897
57045,41.956758,-87.688846
57046,41.957756,-87.682299
57047,41.960369,-87.69286
57048,41.956402,-87.680324
57049,41.960837,-87.691367
57050,41.955531,-87.684866
57051,41.95505,-87.682945
57052,41.957994,-87.684938
57053,41.960671,-87.686235
57054,41.955594,-87.683652
57055,41.959453,-87.693534
57056,41.955382,-87.688495
57057,41.955726,-87.679853
57058,41.956346,-87.684892
57059,41.96038,-87.692015
57060,41.956557,-87.686115
57061,41.959551,-87.684666
57062,41.960518,-87.685027
57063,41.955939,-87.681895
57064,41.96055,-87.687439
57065,41.953319,-87.682374
57066,41.951039,-87.679874
57067,41.959467,-87.692081
57068,41.958567,-87.690507
57069,41.957299,-87.683701
57070,41.95497,-87.684846
57071,41.952117,-87.683539
57072,41.958573,-87.689744
57073,41.954716,-87.688485
57074,41.954082,-87.685311
57075,41.955385,-87.688495
57076,41.956051,-87.686104
57077,41.957705,-87.685886
57078,41.958839,-87.688616
57079,41.9577,-87.686698
57081,41.954125,-87.682853
57082,41.960754,-87.688663
57083,41.94976,-87.683485
57084,41.956204,-87.688519
57085,41.950878,-87.68351
57086,41.950476,-87.681995
57087,41.952331,-87.679205
57088,41.954158,-87.679621
57089,41.960385,-87.691241
57090,41.959519,-87.686909
57091,41.957469,-87.681076
57092,41.955665,-87.687462
57093,41.955163,-87.68121
57094,41.959505,-87.687708
57095,41.95699,-87.68491
57096,41.959062,-87.686189
57097,41.955422,-87.679636
57098,41.955072,-87.680962
57099,41.953806,-87.681177
57100,41.952601,-87.679926
57101,41.958565,-87.691012
57102,41.952108,-87.682345
57103,41.960142,-87.691775
57104,41.960444,-87.693864
57105,41.957549,-87.687366
57106,41.950497,-87.680273
57107,41.956836,-87.683334
57108,41.955058,-87.682389
57109,41.958555,-87.69247
57451,41.953878,-87.716218
57452,41.953905,-87.713876
57453,41.960733,-87.710681
57454,41.96112,-87.713815
57455,41.956053,-87.716671
57456,41.957383,-87.721922
57457,41.959074,-87.717975
57458,41.960079,-87.710662
57459,41.958397,-87.710609
57460,41.959345,-87.711471
57461,41.960399,-87.716792
57462,41.952569,-87.710431
57463,41.957337,-87.719148
57464,41.951792,-87.714064
57465,41.954476,-87.718456
57466,41.954827,-87.712408
57467,41.956897,-87.715461
57468,41.9603,-87.714339
57469,41.955431,-87.715415
57470,41.959959,-87.71678
57471,41.959347,-87.71115
57472,41.956662,-87.717904
57473,41.959661,-87.721663
57474,41.960972,-87.726054
57475,41.95778,-87.71549
57476,41.960391,-87.727798
57477,41.960533,-87.715567
57478,41.954747,-87.716633
57479,41.95233,-87.714077
57480,41.959881,-87.725341
57481,41.961173,-87.710258
57482,41.957815,-87.717938
57483,41.951826,-87.711614
57484,41.953915,-87.713283
57485,41.958456,-87.716744
57486,41.960207,-87.713109
57487,41.952258,-87.715328
57488,41.954483,-87.709262
57489,41.956377,-87.710544
57490,41.955285,-87.711946
57491,41.958555,-87.706947
57492,41.959214,-87.720693
57493,41.961209,-87.706246
57494,41.950478,-87.711577
57495,41.951693,-87.712852
57496,41.959207,-87.721267
57497,41.961204,-87.707366
57498,41.951488,-87.711604
57499,41.957793,-87.717937
57500,41.956033,-87.715433
57501,41.95567,-87.713876
57502,41.959368,-87.725326
57503,41.955269,-87.717857
57504,41.950823,-87.71404
57505,41.958753,-87.709393
57506,41.951517,-87.711605
57507,41.95758,-87.720385
57508,41.956638,-87.709646
57509,41.95665,-87.721579
57510,41.956597,-87.712999
57511,41.958693,-87.710621
57512,41.961093,-87.716034
57513,41.955748,-87.720334
57514,41.960652,-87.707005
57515,41.960601,-87.708234
57516,41.959333,-87.7124
57517,41.95741,-87.720032
57518,41.957605,-87.716716
57519,41.956138,-87.712984
57520,41.954836,-87.711617
57521,41.957393,-87.721214
57522,41.949906,-87.714025
57523,41.953018,-87.710441
57524,41.958561,-87.721632
57525,41.958837,-87.713069
57526,41.958508,-87.725308
57527,41.956751,-87.716691
57528,41.956215,-87.712986
57529,41.956517,-87.714218
57530,41.957744,-87.710588
57531,41.960346,-87.722914
57532,41.958425,-87.712693
57533,41.957932,-87.714265
57534,41.955084,-87.714172
57535,41.957526,-87.712678
57536,41.95335,-87.714132
57537,41.955585,-87.720027
57538,41.954936,-87.709272
57539,41.954514,-87.717829
57540,41.958424,-87.712782
57541,41.958704,-87.719186
57542,41.959781,-87.715551
57543,41.955731,-87.709087
57544,41.954548,-87.712928
57545,41.958154,-87.708768
57546,41.961009,-87.723265
57547,41.959741,-87.724116
57548,41.957538,-87.71187
57549,41.951179,-87.711596
57550,41.951343,-87.714053
57551,41.961028,-87.721103
57552,41.960562,-87.720479
57553,41.958544,-87.714285
57554,41.954437,-87.714153
57555,41.959074,-87.717974
57556,41.955738,-87.711811
57557,41.954718,-87.716632
57558,41.956632,-87.712251
57559,41.960167,-87.718012
57560,41.955713,-87.710193
57561,41.958619,-87.708169
57562,41.959723,-87.713098
57563,41.955725,-87.709541
57564,41.956226,-87.720348
57565,41.954495,-87.716626
57566,41.957545,-87.719774
57567,41.959178,-87.710636
57568,41.954281,-87.714148
57569,41.955544,-87.719709
57570,41.953605,-87.714112
57571,41.956573,-87.719127
57572,41.953424,-87.715362
57573,41.954845,-87.710987
57574,41.957538,-87.710184
57575,41.955043,-87.716642
58415,41.862076,-87.646761
58416,41.856999,-87.643758
58417,41.854192,-87.645924
58418,41.853769,-87.646523
58419,41.86265,-87.64678
58420,41.86595,-87.645954
58421,41.857432,-87.649629
58422,41.858563,-87.647624
58423,41.858927,-87.643828
58424,41.857384,-87.641855
58425,41.858085,-87.647433
58426,41.856086,-87.652344
58427,41.859161,-87.64568
58428,41.857494,-87.645598
58429,41.858072,-87.648029
58430,41.86574,-87.646877
58431,41.861784,-87.648817
58432,41.858706,-87.642897
58433,41.857137,-87.64662
58434,41.856068,-87.643432
58435,41.855888,-87.650687
58436,41.85836,-87.640899
58437,41.855014,-87.643716
58438,41.85654,-87.644788
58439,41.857613,-87.642136
58440,41.857107,-87.641104
58441,41.854842,-87.650496
58442,41.861496,-87.645402
58443,41.861011,-87.649886
58444,41.862918,-87.645633
58445,41.85593,-87.64823
58446,41.859161,-87.646536
58447,41.856661,-87.651425
58448,41.863552,-87.646809
58449,41.859961,-87.643356
58450,41.85744,-87.64827
58451,41.858334,-87.641886
58452,41.861223,-87.646735
58453,41.861168,-87.646733
58454,41.85821,-87.643799
58455,41.859375,-87.642919
58456,41.862293,-87.65043
58457,41.856398,-87.642638
58458,41.861013,-87.647809
58459,41.859161,-87.645242
58460,41.856017,-87.645647
58461,41.861066,-87.646764
58462,41.862327,-87.648016
58463,41.861665,-87.651279
58464,41.8552,-87.642748
58465,41.855246,-87.652548
58466,41.856668,-87.650999
58467,41.855297,-87.64915
58468,41.855671,-87.64659
58469,41.862019,-87.649854
58470,41.856087,-87.641814
58471,41.85837,-87.645445
58472,41.852803,-87.647064
58473,41.855271,-87.650909
58474,41.861481,-87.646324
58475,41.857123,-87.642858
59034,41.963282,-87.766998
59038,41.966469,-87.763565
59043,41.969202,-87.763483
59052,41.963294,-87.765452
59062,41.966463,-87.763925
59063,41.971509,-87.76509
59073,41.965508,-87.76672
59099,41.971546,-87.76439
59102,41.971203,-87.765694
59104,41.963318,-87.763807
59105,41.966679,-87.766218
59106,41.96331,-87.764174
59118,41.965258,-87.759223
59125,41.968473,-87.765481
59131,41.96463,-87.761512
59132,41.96736,-87.765094
59133,41.970913,-87.769745
59145,41.963521,-87.767336
59154,41.968728,-87.767521
59482,42.02033,-87.693959
59485,42.007522,-87.74499
59487,42.004592,-87.755913
59488,42.003887,-87.746899
59489,42.010631,-87.746768
59490,42.002585,-87.753103
59495,42.007296,-87.753451
59496,42.007702,-87.744002
59498,41.999689,-87.742213
59499,41.996588,-87.743482
59500,41.997832,-87.747129
59501,41.993771,-87.75017
59504,42.003956,-87.744539
59509,42.007222,-87.744142
59510,42.002183,-87.751787
59512,42.008187,-87.752503
59513,42.003958,-87.753087
59514,42.007302,-87.753771
59517,42.005555,-87.745035
59520,42.000532,-87.7519
59521,42.000105,-87.751717
59522,41.99807,-87.74862
59538,42.000425,-87.754883
59540,42.009074,-87.750913
59541,42.018459,-87.698248
59544,41.994752,-87.74833
59546,42.000321,-87.750011
59552,42.007013,-87.744999
59553,42.000334,-87.744635
59556,42.007397,-87.751376
59557,41.996397,-87.745928
59558,41.99804,-87.743462
59559,41.996392,-87.749574
59561,42.007164,-87.745987
59562,42.007984,-87.743024
59567,41.995488,-87.74833
59571,42.003825,-87.75546
59573,42.00999,-87.750697
59580,42.004526,-87.742567
59583,42.003244,-87.753095
59585,41.996071,-87.74833
59586,42.003287,-87.745748
59588,42.008147,-87.74349
59590,42.010896,-87.745545
59594,42.010294,-87.746779
59595,42.006687,-87.744029
59596,42.008362,-87.748035
59601,42.001795,-87.74337
59603,42.000336,-87.748269
59604,41.999071,-87.741322
59605,42.008777,-87.743778
59607,41.999625,-87.740998
59608,42.006124,-87.749146
59612,42.009959,-87.74767
59615,42.01073,-87.744761
59616,42.001394,-87.754311
59620,42.005172,-87.752997
59621,42.009078,-87.75135
59625,42.019367,-87.697827
59627,42.012015,-87.702475
59629,42.000341,-87.754336
59632,42.003348,-87.744549
59633,42.003304,-87.741824
59634,42.005777,-87.747291
60013,41.963416,-87.669818
60014,41.968498,-87.662849
60015,41.9628,-87.658371
60016,41.963529,-87.660428
60017,41.966483,-87.662573
60018,41.963668,-87.670896
60019,41.963966,-87.669215
60020,41.965556,-87.663884
60021,41.962932,-87.659599
60022,41.965315,-87.663354
60023,41.964205,-87.669359
60024,41.965791,-87.666844
60025,41.964351,-87.662371
60026,41.96185,-87.669299
60027,41.966955,-87.665062
60028,41.968048,-87.664266
60029,41.965071,-87.666687
60030,41.96368,-87.667764
60031,41.969323,-87.671035
60032,41.962279,-87.663735
60033,41.968623,-87.664357
60034,41.971108,-87.671095
60035,41.962253,-87.667741
60036,41.963089,-87.660978
60037,41.965138,-87.662397
60038,41.963913,-87.66375
60039,41.96412,-87.670906
60040,41.964563,-87.66778
60041,41.963131,-87.669331
60042,41.963783,-87.660987
60043,41.964122,-87.665193
60044,41.963122,-87.672462
60045,41.964285,-87.66375
60046,41.962206,-87.659587
60047,41.963071,-87.662345
60048,41.965965,-87.6625
60049,41.964099,-87.660995
60050,41.963171,-87.670885
60051,41.9618,-87.656852
60052,41.962,-87.660972
60053,41.967044,-87.670628
60054,41.961625,-87.667389
60055,41.963396,-87.671273
60056,41.965253,-87.66818
60057,41.965997,-87.670946
60058,41.971807,-87.673105
60059,41.962194,-87.662325
60060,41.963437,-87.668137
60061,41.961925,-87.663731
60062,41.973378,-87.673637
60063,41.963658,-87.665099
60064,41.965961,-87.66927
60065,41.96303,-87.663745
60066,41.967367,-87.670979
60067,41.962256,-87.666086
60068,41.96257,-87.669315
60069,41.962693,-87.66374
60070,41.965805,-87.663921
60071,41.964704,-87.665311
60072,41.962314,-87.670866
60073,41.963265,-87.665047
60074,41.962701,-87.669181
60075,41.966637,-87.667255
60076,41.972618,-87.674264
60077,41.970321,-87.674199
60078,41.961735,-87.658581
60079,41.954117,-87.665826
60080,41.952531,-87.665212
60081,41.955248,-87.666886
60082,41.957986,-87.667413
60083,41.957075,-87.66611
60084,41.961306,-87.669284
60085,41.960722,-87.666556
60086,41.961468,-87.665888
60087,41.956178,-87.664507
60088,41.95371,-87.664204
60089,41.956826,-87.669029
60090,41.959811,-87.665986
60091,41.956013,-87.664247
60092,41.950434,-87.668857
60093,41.953331,-87.665814
60094,41.951517,-87.662927
60095,41.956143,-87.668489
60096,41.954692,-87.662899
60097,41.957951,-87.669819
60098,41.959225,-87.669088
60099,41.955873,-87.663188
60100,41.958779,-87.669078
60101,41.95434,-87.666242
60102,41.953829,-87.665126
60103,41.951247,-87.669033
60104,41.961583,-87.669892
60105,41.952009,-87.664646
60106,41.958903,-87.665355
60107,41.961092,-87.669135
60108,41.958569,-87.669217
60109,41.955266,-87.664732
60110,41.954812,-87.664336
60111,41.95156,-87.66744
60112,41.958159,-87.667642
60113,41.957381,-87.664296
60114,41.954347,-87.665112
60115,41.954324,-87.667236
60116,41.952549,-87.663825
60117,41.956732,-87.667602
60118,41.96163,-87.666866
60119,41.954482,-87.667515
60120,41.961632,-87.666548
60121,41.951101,-87.667429
60122,41.95616,-87.665743
60123,41.955046,-87.667533
60124,41.957077,-87.666119
60125,41.956167,-87.665169
60126,41.955254,-87.666106
60127,41.959775,-87.668757
60128,41.954927,-87.668977
60129,41.95876,-87.669222
60130,41.957218,-87.66904
60131,41.960802,-87.669127
60132,41.953286,-87.667474
60133,41.953551,-87.664197
60134,41.955875,-87.667575
60135,41.958003,-87.666149
60136,41.950938,-87.669026
60137,41.961633,-87.666864
60138,41.952413,-87.668327
60139,41.953538,-87.665816
60140,41.956171,-87.665052
60141,41.961712,-87.660181
60142,41.961607,-87.668334
60143,41.958893,-87.666644
60144,41.954327,-87.667144
60145,41.954692,-87.662914
60146,41.957116,-87.669177
60147,41.956126,-87.670253
60148,41.960724,-87.666638
60149,41.955183,-87.666809
60150,41.954982,-87.662627
60151,41.959395,-87.667667
60152,41.954914,-87.669126
60153,41.957503,-87.667624
60154,41.957715,-87.669053
60155,41.95431,-87.668288
60156,41.960802,-87.669273
60157,41.950629,-87.669454
60158,41.985497,-87.665728
60159,41.988836,-87.656769
60160,41.988375,-87.665095
60161,41.981597,-87.673769
60162,41.984235,-87.674133
60163,41.987294,-87.658645
60164,41.990685,-87.661575
60165,41.983206,-87.661336
60166,41.981138,-87.661276
60167,41.980141,-87.661254
60168,41.986028,-87.658085
60169,41.98633,-87.662534
60170,41.987704,-87.662883
60171,41.98812,-87.662708
60172,41.989554,-87.656793
60173,41.986459,-87.6567
60174,41.984855,-87.6699
60175,41.985973,-87.670522
60176,41.98598,-87.66015
60177,41.988006,-87.658146
60178,41.98998,-87.66213
60179,41.983265,-87.660061
60180,41.985455,-87.667771
60181,41.981414,-87.672213
60182,41.981604,-87.6732
60183,41.987869,-87.660207
60184,41.98253,-87.671841
60185,41.986741,-87.670856
60186,41.984158,-87.663565
60187,41.988105,-87.664092
60188,41.985448,-87.668295
60189,41.987113,-87.663244
60190,41.982545,-87.670898
60191,41.985099,-87.671081
60192,41.989035,-87.662607
60193,41.985219,-87.6636
60194,41.987281,-87.659531
60195,41.982479,-87.661313
60196,41.983761,-87.668822
60197,41.987304,-87.669868
60198,41.982522,-87.67293
60199,41.984276,-87.671124
60200,41.989818,-87.661538
60201,41.987268,-87.66218
60202,41.984683,-87.661768
60203,41.987776,-87.662965
60204,41.988752,-87.660241
60205,41.986751,-87.670414
60206,41.984373,-87.668961
60207,41.985921,-87.671084
60208,41.988131,-87.661861
60209,41.985178,-87.661398
60210,41.986749,-87.660205
60211,41.982717,-87.672252
60212,41.985522,-87.656209
60213,41.983448,-87.67171
60214,41.987336,-87.665063
60215,41.98383,-87.672928
60216,41.985469,-87.667201
60217,41.985901,-87.672391
60218,41.988132,-87.656746
60219,41.986281,-87.6644
60220,41.982099,-87.672236
60221,41.989028,-87.663432
60222,41.984766,-87.669043
60223,41.983593,-87.6623
60224,41.98701,-87.663638
60225,41.986023,-87.661429
60226,41.986808,-87.658106
60227,41.987706,-87.673108
60228,41.989059,-87.661028
60229,41.986501,-87.661442
60230,41.988121,-87.663182
60231,41.98731,-87.664128
60232,41.983315,-87.675349
60233,41.981625,-87.671937
60234,41.985986,-87.673085
60235,41.98408,-87.66988
60236,41.990069,-87.657686
60237,41.987837,-87.665084
60238,41.983063,-87.661332
60239,41.982506,-87.673562
60240,41.987622,-87.656726
60241,41.98915,-87.658188
60242,41.988129,-87.66149
60243,41.985134,-87.669551
60244,41.985092,-87.671479
60245,41.987341,-87.656354
60246,41.987834,-87.65814
60247,41.983423,-87.67296
60248,41.990063,-87.657846
60249,41.989177,-87.661523
60250,41.983359,-87.661342
60251,41.984259,-87.672003
60252,41.988346,-87.6737
60253,41.98618,-87.67468
62439,41.983414,-87.672708
62440,41.991303,-87.656848
62441,41.985329,-87.674658
62442,41.987233,-87.664999
62443,41.983594,-87.662322
62444,41.985528,-87.669211
62445,41.981604,-87.673192
62446,41.986937,-87.656713
62447,41.984567,-87.659921
62448,41.98598,-87.66015
62449,41.987827,-87.663269
62450,41.981792,-87.661035
62451,41.98902,-87.658183
62452,41.988129,-87.661907
62453,41.984851,-87.674646
62454,41.988779,-87.661513
62455,41.983293,-87.660061
62456,41.986755,-87.670323
62457,41.987384,-87.655731
62458,41.987578,-87.664577
62459,41.989332,-87.658194
62460,41.989569,-87.661532
62461,41.982831,-87.660049
62462,41.98607,-87.662117
62463,41.986141,-87.661433
62464,41.985128,-87.663518
62465,41.989989,-87.661026
62466,41.987559,-87.662649
62467,41.982067,-87.672235
62468,41.985448,-87.668295
62469,41.985734,-87.673076
62470,41.985474,-87.666993
62471,41.986858,-87.665339
62472,41.988099,-87.665565
62473,41.985819,-87.663642
62474,41.987336,-87.665063
62475,41.990065,-87.657782
62476,41.985994,-87.656685
62477,41.988346,-87.6737
62478,41.985433,-87.663023
62479,41.988121,-87.662864
62480,41.982529,-87.67178
62481,41.984271,-87.671336
62482,41.988043,-87.656743
62483,41.982956,-87.668654
62484,41.991867,-87.656865
62485,41.987304,-87.669868
62486,41.987313,-87.657587
62487,41.985223,-87.6614
62488,41.984888,-87.662112
62489,41.981866,-87.66846
62490,41.98408,-87.66988
62491,41.986881,-87.658109
62492,41.985937,-87.670198
62493,41.985516,-87.664665
62494,41.985753,-87.661317
62495,41.983975,-87.660087
62496,41.984286,-87.66357
62497,41.983643,-87.66971
62498,41.990685,-87.656829
62499,41.985085,-87.671887
62500,41.985102,-87.670902
62501,41.984258,-87.672237
62502,41.98604,-87.658085
62503,41.989035,-87.662607
62504,41.982509,-87.673542
62505,41.986956,-87.660545
62506,41.983581,-87.663238
62507,41.987341,-87.656354
62508,41.985484,-87.666483
62509,41.989923,-87.656805
62510,41.983599,-87.661696
62511,41.987371,-87.661465
62512,41.985087,-87.671852
62513,41.988334,-87.67419
62514,41.983423,-87.672965
62515,41.984289,-87.670396
62516,41.988127,-87.67311
62517,41.989859,-87.661539
62518,41.985522,-87.656206
62519,41.98361,-87.661168
62520,41.98815,-87.658151
62521,41.983359,-87.661343
62522,41.980526,-87.661262
62523,41.990624,-87.661573
62524,41.988105,-87.664099
62525,41.9888,-87.660242
62526,41.989585,-87.656794
62527,41.98519,-87.65565
62528,41.987158,-87.663876
62529,41.986711,-87.661446
62530,41.985505,-87.665348
62531,41.992909,-87.6569
62693,42.020294,-87.742852
62694,42.019924,-87.724016
62695,42.008533,-87.723801
62696,42.013377,-87.716377
62697,42.028562,-87.729336
62698,42.026887,-87.734215
62699,42.015452,-87.716938
62700,42.029697,-87.732918
62701,42.029945,-87.729032
62702,42.013976,-87.735766
62703,42.024616,-87.733083
62704,42.021984,-87.740379
62705,42.020739,-87.725988
62706,42.02788,-87.719686
62707,42.015047,-87.730917
62708,42.010401,-87.722543
62709,42.010118,-87.723766
62710,42.00377,-87.732383
62711,42.002817,-87.739053
62712,42.017353,-87.71722
62713,42.005887,-87.733569
62714,42.033599,-87.713455
62715,42.020836,-87.723896
62716,42.019461,-87.743068
62717,42.027669,-87.72331
62718,42.018078,-87.735661
62719,42.0317,-87.729064
62720,42.016077,-87.728534
62721,42.008156,-87.722357
62722,42.017791,-87.739288
62723,42.023006,-87.729498
62724,42.032263,-87.731653
62725,42.02445,-87.72698
62726,42.011749,-87.726852
62727,42.024154,-87.731875
62728,42.01719,-87.734132
62729,42.00498,-87.736062
62730,42.014909,-87.733333
62731,42.026271,-87.725099
62732,42.00899,-87.739287
62733,42.014489,-87.723889
62734,42.01645,-87.73088
62735,42.009232,-87.72857
62736,42.00123,-87.739133
62737,42.030387,-87.726868
62738,42.02413,-87.729461
62739,42.024463,-87.725136
62740,42.014345,-87.723683
62741,42.014182,-87.739393
62742,42.009509,-87.731044
62743,42.018561,-87.73818
62744,42.015084,-87.734538
62745,42.028491,-87.723292
62746,42.008824,-87.734707
62747,42.023359,-87.73312
62748,42.029382,-87.732928
62749,42.009579,-87.726168
62750,42.020805,-87.72977
62751,42.015965,-87.735707
62752,42.021316,-87.728273
62753,42.006761,-87.728765
62754,42.008193,-87.741257
62755,42.021103,-87.740417
62756,42.006877,-87.739543
62757,42.005409,-87.740335
62758,42.014571,-87.736962
62759,42.018472,-87.729622
62760,42.00308,-87.7312
62761,42.018112,-87.724723
62762,42.024463,-87.724523
62763,42.020881,-87.727737
62764,42.031293,-87.729269
62765,42.025364,-87.727109
62766,42.025008,-87.72609
62767,42.009948,-87.724773
62768,42.006309,-87.716622
62769,42.036117,-87.711145
62770,42.018806,-87.746802
62771,42.012998,-87.739422
62772,42.00452,-87.741792
62773,42.018132,-87.736863
62774,42.029142,-87.729321
62775,42.014755,-87.738151
62776,42.014163,-87.73817
62777,42.028955,-87.722077
62778,42.012678,-87.724067
62779,42.010831,-87.72771
62780,42.03237,-87.720771
62781,42.007119,-87.733722
62782,42.005258,-87.723855
62783,42.020457,-87.740438
62784,42.015422,-87.721744
62785,42.018054,-87.740324
62786,42.014254,-87.730934
62787,42.02166,-87.741602
62788,42.022986,-87.733131
62789,42.025386,-87.724369
62790,42.008548,-87.731076
62791,42.019741,-87.732004
62792,42.011969,-87.737557
62793,42.011606,-87.714829
62794,42.006323,-87.738896
62795,42.00631,-87.73936
62796,42.032408,-87.7256
62797,42.009542,-87.723779
62798,42.030355,-87.725659
62799,42.009699,-87.736518
62800,42.00702,-87.740886
62801,42.009927,-87.731408
62802,42.017162,-87.733528
62803,42.028377,-87.719675
62804,42.019,-87.741246
62805,42.019009,-87.740006
62806,42.0181,-87.726329
62807,42.014488,-87.725661
62808,42.005024,-87.732349
62809,42.00942,-87.729844
62810,42.01402,-87.722465
62811,42.018449,-87.730832
62812,42.019977,-87.738015
62813,42.031719,-87.725267
62814,42.026295,-87.722435
62815,42.020472,-87.73439
62816,42.010993,-87.722528
62817,42.011383,-87.726232
62818,42.016296,-87.724561
62819,42.031755,-87.722268
62820,42.018992,-87.727244
62821,42.014918,-87.721231
62822,42.012342,-87.726257
62823,42.02266,-87.734109
62824,42.013551,-87.731271
62825,42.02217,-87.730753
62826,42.008112,-87.731405
62827,42.020818,-87.745405
62828,42.015393,-87.725382
62829,42.014043,-87.72125
62830,42.010816,-87.72866
62831,42.020821,-87.738303
62832,42.019001,-87.731344
62833,42.014982,-87.720027
62834,42.009052,-87.740904
62835,42.019932,-87.745233
62836,42.016269,-87.72816
62837,42.011595,-87.72071
62838,42.021878,-87.734349
62839,42.017933,-87.741568
62840,42.016688,-87.734501
62841,42.019918,-87.724959
62842,42.005757,-87.725194
62843,42.020815,-87.726274
62844,42.013172,-87.728488
62845,42.009947,-87.739536
62846,42.021503,-87.733165
62847,42.016281,-87.727359
62848,42.025272,-87.72942
62849,42.008531,-87.726133
62850,42.017208,-87.724148
62851,42.029045,-87.734154
62852,42.023722,-87.729474
62853,42.016505,-87.738105
62854,42.025351,-87.728283
62855,42.005033,-87.738429
62856,42.008478,-87.73228
62857,42.021785,-87.737962
62858,42.032469,-87.71835
62859,42.013563,-87.737803
62860,42.020003,-87.735604
62861,42.013963,-87.736979
62862,42.023452,-87.730688
62863,42.016394,-87.739332
62864,42.021466,-87.739186
62865,42.00682,-87.731111
62866,42.033735,-87.72726
62867,42.031119,-87.720802
62868,42.009779,-87.720639
62869,42.014552,-87.734552
62870,42.016289,-87.726064
62871,42.02994,-87.733247
62872,42.030526,-87.724709
62873,42.025268,-87.731845
62874,42.008858,-87.722582
62875,42.011988,-87.733405
62876,42.01106,-87.723745
62877,42.014254,-87.732139
63546,41.93839,-87.710047
63547,41.92865,-87.714658
63548,41.937219,-87.713242
63549,41.924009,-87.715347
63550,41.926983,-87.713382
63551,41.938009,-87.716147
63552,41.923744,-87.712436
63553,41.926257,-87.712146
63554,41.93861,-87.711248
63555,41.934784,-87.714361
63556,41.925333,-87.712115
63557,41.925091,-87.71078
63558,41.938718,-87.712477
63559,41.930173,-87.71133
63560,41.93673,-87.713774
63561,41.934873,-87.712857
63562,41.930976,-87.712265
63563,41.925828,-87.709336
63564,41.926063,-87.710807
63565,41.934282,-87.715966
63566,41.923721,-87.714393
63567,41.937154,-87.712429
63568,41.93454,-87.716386
63569,41.92371,-87.715652
63570,41.935997,-87.712401
63571,41.936846,-87.715198
63572,41.923862,-87.717006
63573,41.924674,-87.708508
63574,41.935432,-87.713673
63575,41.928781,-87.71221
63576,41.936717,-87.711208
63577,41.938247,-87.713682
63578,41.929709,-87.70944
63579,41.925569,-87.710793
63580,41.9296,-87.7109
63581,41.931691,-87.711753
63582,41.92441,-87.710464
63583,41.934234,-87.713529
63584,41.926655,-87.712153
63585,41.933682,-87.712705
63586,41.937549,-87.718531
63587,41.926492,-87.711653
63588,41.933261,-87.712647
63589,41.930171,-87.71171
63590,41.928289,-87.714295
63591,41.925182,-87.709176
63592,41.938554,-87.717375
63593,41.938862,-87.710066
63594,41.926511,-87.710319
63595,41.925235,-87.715784
63596,41.929676,-87.71223
63597,41.927194,-87.710835
63598,41.925133,-87.714412
63599,41.933609,-87.716015
63600,41.939267,-87.714184
63601,41.937391,-87.714614
63602,41.939022,-87.716175
63603,41.931422,-87.71228
63604,41.923738,-87.712908
63605,41.923074,-87.710424
63606,41.938084,-87.718535
63607,41.934988,-87.717116
63608,41.929272,-87.71422
63609,41.937501,-87.709547
63610,41.92546,-87.71334
63611,41.924661,-87.71273
63612,41.923708,-87.712079
63613,41.924106,-87.710843
63614,41.930173,-87.71133
63615,41.923138,-87.71206
63616,41.928337,-87.709746
63617,41.93873,-87.71972
63618,41.927987,-87.712193
63619,41.929279,-87.713486
63620,41.936958,-87.717336
63621,41.926226,-87.713304
63622,41.928323,-87.711381
63623,41.927657,-87.709387
63624,41.936868,-87.718514
63625,41.937509,-87.719643
63626,41.933293,-87.714346
63627,41.926536,-87.708315
63628,41.931143,-87.710812
63629,41.938702,-87.71854
63981,41.972979,-87.701279
63982,41.971511,-87.696336
63983,41.966767,-87.692137
63984,41.967737,-87.692546
63985,41.974009,-87.695056
63986,41.96674,-87.694953
63987,41.967817,-87.694983
63988,41.971963,-87.695131
63989,41.971192,-87.695105
63990,41.972392,-87.701259
63991,41.971116,-87.696323
63992,41.96927,-87.691702
63993,41.9731,-87.697977
63994,41.967799,-87.699066
63995,41.971984,-87.690718
63996,41.968081,-87.699423
63997,41.974023,-87.693904
63998,41.972563,-87.698813
63999,41.969659,-87.694582
64000,41.96697,-87.696188
64001,41.971886,-87.69191
64002,41.969901,-87.693846
64003,41.970746,-87.695999
64004,41.969678,-87.692474
64005,41.969704,-87.695671
64006,41.969691,-87.691739
